OverallQual,ExterQual,Neighborhood,GarageCars,GrLivArea,YearBuilt,TotalBsmtSF,BsmtQual,GarageArea,KitchenQual,stFlrSF,FullBath,SalePrice
5,2,11,1.0986122886681098,6.7912214627261855,1984,6.762729506931879,3,6.184148890937483,2,6.7912214627261855,0.6931471805599453,34900.0
5,2,9,0.6931471805599453,7.515889085215125,1900,6.532334292222349,3,5.666426688112432,2,7.048386408721883,1.0986122886681098,34900.0
6,2,12,1.0986122886681098,7.370230641807081,1971,7.370230641807081,3,6.26530121273771,2,7.370230641807081,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.233455418621439,1997,5.953243334287785,4,5.968707559985366,2,6.626717749249025,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.43543801981455,1994,5.973809611869261,4,5.988961416889864,2,6.829793737512425,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.44716835960004,1999,6.828712071641684,4,6.113682179832232,2,6.854354502255021,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.348587530927593,1996,6.539585955617669,4,6.042632833682381,3,6.539585955617669,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.7406644019172415,1999,6.844815479208263,4,6.180016653652572,2,6.86484777797086,1.3862943611198906,34900.0
7,2,8,1.0986122886681098,7.080026499922591,1992,7.063903961472068,4,6.042632833682381,3,7.080026499922591,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.404279118037268,1993,6.806829360392176,4,5.973809611869261,2,6.814542897259958,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.029087564149662,1964,7.172424577124845,3,6.175867270105761,2,7.029087564149662,0.6931471805599453,34900.0
8,3,22,1.0986122886681098,7.07326971745971,1988,7.062191632286556,4,6.175867270105761,2,7.07326971745971,1.0986122886681098,34900.0
8,3,22,1.0986122886681098,7.186901020411631,1990,7.180069874302796,4,6.184148890937483,3,7.186901020411631,0.6931471805599453,34900.0
8,3,22,1.3862943611198906,7.8407064517494,2005,7.047517221357296,5,6.593044534142437,4,7.060476365999801,1.3862943611198906,34900.0
9,4,22,1.3862943611198906,7.757478766584179,2006,7.886457270977689,5,7.01301578963963,3,7.757478766584179,1.0986122886681098,34900.0
5,2,8,1.3862943611198906,7.261927092702751,1969,7.00397413672268,4,6.720220155135295,2,7.261927092702751,0.6931471805599453,34900.0
9,3,22,1.0986122886681098,7.385851078125209,2006,7.385851078125209,5,6.322565239927284,4,7.385851078125209,1.0986122886681098,34900.0
8,3,22,1.0986122886681098,7.711996507047669,2006,7.7057128238944275,5,6.586171654854675,3,7.711996507047669,0.6931471805599453,34900.0
10,4,22,1.3862943611198906,7.622174594817622,2006,7.463363045520021,5,6.586171654854675,4,7.622174594817622,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,7.158513997329321,1984,7.158513997329321,4,6.175867270105761,2,7.158513997329321,1.0986122886681098,34900.0
7,3,14,1.0986122886681098,7.299797366758161,1981,6.587550014824796,4,6.184148890937483,3,6.587550014824796,1.0986122886681098,34900.0
7,2,14,1.0986122886681098,7.417580402414544,1978,7.333023014386481,4,6.498282149476434,3,7.417580402414544,1.0986122886681098,34900.0
7,2,14,1.0986122886681098,7.565793282428515,1979,6.660575149839686,4,6.1779441140506,3,6.990256500493881,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,7.071573364211532,1984,7.050989447068045,4,6.206575926724928,3,7.071573364211532,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,7.21081845347222,1979,7.138866999945524,4,6.171700597410915,2,7.21081845347222,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,7.107425474110705,1971,7.3938782901077555,3,6.851184927493743,2,7.107425474110705,1.0986122886681098,34900.0
7,2,14,1.0986122886681098,7.1891677384203225,1976,7.113956109566034,4,6.373319789577012,3,7.1891677384203225,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,7.537962659768208,1974,6.98933526597456,3,6.192362489474872,2,6.98933526597456,1.0986122886681098,34900.0
5,2,12,1.0986122886681098,7.260522598089852,1970,6.83087423464618,3,6.3578422665081,2,7.260522598089852,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.818924065275521,1970,6.818924065275521,3,5.910796644040527,4,6.818924065275521,0.6931471805599453,34900.0
4,2,12,0.6931471805599453,6.818924065275521,1961,6.818924065275521,3,5.602118820879701,2,6.818924065275521,0.6931471805599453,34900.0
6,3,12,1.0986122886681098,7.198931240688173,2001,7.198931240688173,4,6.238324625039508,3,7.198931240688173,1.0986122886681098,34900.0
6,3,12,1.0986122886681098,7.198931240688173,1997,7.24850407237061,4,6.259581464064923,3,7.198931240688173,1.0986122886681098,34900.0
6,2,2,0.6931471805599453,6.996681488176539,1973,6.26530121273771,3,5.579729825986222,2,6.26530121273771,0.6931471805599453,34900.0
6,2,2,0.6931471805599453,7.105786129481271,1973,6.511745329644728,3,5.579729825986222,4,6.511745329644728,0.6931471805599453,34900.0
7,2,13,0.6931471805599453,6.962243464266207,1978,6.967909201801884,4,5.768320995793772,2,6.962243464266207,1.0986122886681098,34900.0
5,2,12,0.6931471805599453,6.8966943316227125,1966,6.8966943316227125,3,5.8888779583328805,2,6.8966943316227125,0.6931471805599453,34900.0
9,4,16,1.3862943611198906,7.504942068396171,2006,7.490529402060711,5,6.594413459749778,4,7.504942068396171,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.43543801981455,2006,7.43543801981455,5,6.75343791859778,3,7.43543801981455,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.660585461703256,2007,7.653969180478774,4,6.844815479208263,3,7.660585461703256,1.0986122886681098,34900.0
9,4,16,1.3862943611198906,7.884952945759814,2007,7.567862605463882,5,6.947937068614969,4,7.572502985020384,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.844240718141811,2006,7.011213987350367,5,6.508769136971682,4,7.046647277848756,1.0986122886681098,34900.0
10,4,16,1.3862943611198906,7.624130585661289,2005,7.598399329323964,5,6.778784897685177,4,7.624130585661289,1.0986122886681098,34900.0
9,4,16,1.3862943611198906,7.845024417241484,2007,7.845024417241484,5,6.838405200847344,4,7.845024417241484,1.0986122886681098,34900.0
9,3,16,1.3862943611198906,7.922623574217286,2005,7.4413203897176174,5,6.703188113240863,4,7.45182223652793,1.0986122886681098,34900.0
10,4,16,1.3862943611198906,7.736743682453495,2007,7.749753406274437,5,7.069023426578259,4,7.736743682453495,1.0986122886681098,34900.0
8,3,16,1.0986122886681098,7.674617497364363,2007,7.367077059881012,4,6.591673732008658,3,7.367077059881012,1.0986122886681098,34900.0
8,4,16,1.3862943611198906,7.650168700845001,2007,6.823286122355687,5,6.668228248417403,4,6.865891074883439,1.0986122886681098,34900.0
9,4,16,1.3862943611198906,7.497207223203318,2006,7.497207223203318,5,6.738152494595957,4,7.497207223203318,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.991930519852477,2004,7.442492722794441,4,6.821107472256465,4,7.449498005382849,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.777373602657861,2003,7.183870715062453,5,6.70808408385307,3,7.1049654482698426,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.506042178518122,2007,6.79794041297493,5,6.652863029353347,4,6.79794041297493,1.0986122886681098,34900.0
7,3,16,1.3862943611198906,7.387090235656757,2005,7.387090235656757,4,6.778784897685177,3,7.387090235656757,1.0986122886681098,34900.0
8,3,16,1.0986122886681098,7.451241684987676,2005,7.451241684987676,4,6.318968113746434,3,7.451241684987676,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.511524648390866,2006,7.1693500166706,4,6.776506992372183,3,7.1693500166706,1.0986122886681098,34900.0
6,3,16,1.0986122886681098,7.172424577124845,2005,7.172424577124845,4,6.448889394146858,3,7.172424577124845,0.6931471805599453,34900.0
6,3,16,1.0986122886681098,7.172424577124845,2005,7.172424577124845,4,6.448889394146858,3,7.172424577124845,0.6931471805599453,34900.0
6,3,16,1.0986122886681098,7.217443431696533,2005,7.217443431696533,4,6.133398042996649,3,7.217443431696533,1.0986122886681098,34900.0
8,3,16,1.0986122886681098,7.349230824613334,2006,7.349230824613334,4,6.442540166468199,3,7.349230824613334,1.0986122886681098,34900.0
9,4,16,1.0986122886681098,7.363913501405819,2005,7.363913501405819,5,6.336825731146441,4,7.363913501405819,1.0986122886681098,34900.0
8,3,16,1.0986122886681098,7.1891677384203225,2006,7.1891677384203225,4,6.311734809152915,3,7.1891677384203225,1.0986122886681098,34900.0
7,3,16,1.0986122886681098,7.24850407237061,2003,7.24850407237061,4,6.171700597410915,3,7.24850407237061,1.0986122886681098,34900.0
6,3,8,1.0986122886681098,7.311218384419629,2007,6.645090969505644,4,6.35088571671474,3,6.645090969505644,1.3862943611198906,34900.0
6,3,8,1.0986122886681098,7.337587743538596,2005,6.645090969505644,4,5.993961427306569,3,6.645090969505644,1.0986122886681098,34900.0
7,2,8,1.0986122886681098,7.285506548522785,2006,6.411818267709897,4,6.12029741895095,3,6.411818267709897,1.0986122886681098,34900.0
6,3,8,1.0986122886681098,7.310550158534422,2006,6.6052979209482015,4,6.089044875446846,3,6.6052979209482015,1.0986122886681098,34900.0
6,3,8,1.3862943611198906,7.465655310134056,2006,6.54965074223381,4,5.860786223465865,3,6.54965074223381,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.190676034332207,2005,7.190676034332207,4,5.963579343618446,3,7.190676034332207,1.0986122886681098,34900.0
6,3,8,1.0986122886681098,7.316548177182976,2007,6.6240652277998935,4,6.089044875446846,3,6.6240652277998935,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.284134806195205,2007,6.591673732008658,4,5.993961427306569,3,6.591673732008658,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.138073034044347,2007,7.1284959456800365,4,6.137727054086234,3,7.138073034044347,1.0986122886681098,34900.0
8,3,0,1.3862943611198906,7.371489295214277,2003,7.249215057114389,4,6.447305862541213,3,7.371489295214277,1.0986122886681098,34900.0
7,3,0,1.0986122886681098,7.144407180321139,2007,7.144407180321139,4,5.963579343618446,3,7.144407180321139,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.02108396428914,2004,6.728628613084702,4,6.082218910376446,3,7.02108396428914,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.226209010100671,2004,5.953243334287785,4,5.993961427306569,3,6.61338421837956,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.330405211844402,2006,7.32052696227274,4,6.282266746896006,3,7.330405211844402,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.240649694255466,2003,5.953243334287785,4,5.993961427306569,3,6.626717749249025,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.575071699507561,2003,6.742880635791903,4,6.075346031088684,3,6.742880635791903,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.59890045687141,2002,6.75110146893676,4,6.077642243349034,3,6.762729506931879,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.43307534889858,2000,6.82001636467413,4,6.093569770045136,2,6.846943139585379,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.405495663199472,1999,6.848005274576363,4,6.133398042996649,2,6.8690144506657065,1.0986122886681098,34900.0
8,3,15,1.3862943611198906,7.844632644464681,1997,7.484368643286131,4,6.83087423464618,3,7.484368643286131,1.0986122886681098,34900.0
9,3,15,1.3862943611198906,8.0323601479245,1998,7.25063551189868,5,6.693323668269949,3,7.421775793644647,1.0986122886681098,34900.0
8,3,15,1.3862943611198906,7.85670679309584,1998,7.237059026124737,4,6.63200177739563,3,7.252762418053187,1.0986122886681098,34900.0
7,3,15,1.3862943611198906,7.777373602657861,1998,6.9726062513017535,4,6.398594934535208,3,7.011213987350367,1.0986122886681098,34900.0
8,3,15,1.0986122886681098,7.697575346802343,1992,7.00850518208228,5,6.249975242259483,3,7.00850518208228,1.0986122886681098,34900.0
8,3,15,1.3862943611198906,7.839525581704678,1996,7.189922170745808,4,6.839476438228843,3,7.197435354096591,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.222566018822171,2007,7.222566018822171,4,6.406879986069314,3,7.222566018822171,1.0986122886681098,34900.0
8,3,21,1.3862943611198906,7.341483852363161,2007,7.341483852363161,4,6.748759547491679,3,7.341483852363161,1.0986122886681098,34900.0
8,3,21,1.0986122886681098,7.336285660021297,2006,7.329749689041512,4,6.184148890937483,3,7.336285660021297,1.0986122886681098,34900.0
10,4,21,1.3862943611198906,7.584264818389059,2007,7.584264818389059,5,6.996681488176539,4,7.584264818389059,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.332369205929062,2007,7.332369205929062,4,6.175867270105761,3,7.332369205929062,1.3862943611198906,34900.0
8,3,21,1.0986122886681098,7.338888133838879,2005,7.338888133838879,4,6.184148890937483,3,7.338888133838879,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.317876198626496,2005,7.309881485824786,4,6.511745329644728,3,7.317876198626496,1.0986122886681098,34900.0
7,3,21,1.3862943611198906,7.589841512182657,2006,6.890609120147166,4,6.354370040797351,3,6.890609120147166,1.0986122886681098,34900.0
8,3,21,1.3862943611198906,7.5126175446745105,2006,7.172424577124845,4,6.756932389247553,3,7.172424577124845,1.0986122886681098,34900.0
8,3,21,1.0986122886681098,7.199678345691172,2007,7.199678345691172,4,6.395261598115449,3,7.199678345691172,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.197435354096591,2006,7.197435354096591,4,6.356107660695892,3,7.197435354096591,1.0986122886681098,34900.0
8,3,21,1.0986122886681098,7.491645473605133,2007,6.799055862058796,4,6.3818160174060985,3,6.799055862058796,1.0986122886681098,34900.0
5,3,21,1.0986122886681098,7.370860166536716,2007,6.587550014824796,4,6.331501849893691,3,6.587550014824796,1.3862943611198906,34900.0
8,3,21,1.3862943611198906,7.53955882930103,2007,6.862757913051401,5,6.78105762593618,4,6.862757913051401,1.0986122886681098,34900.0
8,4,21,1.0986122886681098,7.368339686311381,2007,7.362010551259734,4,6.38856140554563,4,7.368339686311381,1.0986122886681098,34900.0
8,3,21,1.3862943611198906,7.430114138561801,2006,7.430114138561801,4,6.490723534502507,3,7.430114138561801,1.0986122886681098,34900.0
6,3,21,1.3862943611198906,7.801391320291485,2004,7.055312843339752,4,6.61338421837956,3,7.055312843339752,1.0986122886681098,34900.0
6,2,20,0.0,7.00397413672268,2006,7.00397413672268,4,0.0,2,7.00397413672268,0.6931471805599453,34900.0
7,3,20,0.0,7.042286171939743,2006,7.042286171939743,4,0.0,3,7.042286171939743,0.6931471805599453,34900.0
5,3,20,1.0986122886681098,6.9985096422506015,2003,6.9985096422506015,4,6.3578422665081,3,6.9985096422506015,0.6931471805599453,34900.0
7,3,20,1.0986122886681098,7.304515946460155,2006,7.2875606403097235,4,6.340359303727752,3,7.304515946460155,1.0986122886681098,34900.0
6,3,20,1.0986122886681098,7.507141079727608,1993,6.762729506931879,4,6.20050917404269,3,6.825460036255307,1.0986122886681098,34900.0
6,2,20,0.6931471805599453,7.144407180321139,1980,6.447305862541213,3,5.648974238161206,2,6.447305862541213,0.6931471805599453,34900.0
5,2,19,0.6931471805599453,6.796823718274855,1977,6.796823718274855,4,5.733341276897746,2,6.796823718274855,0.6931471805599453,34900.0
5,2,19,1.0986122886681098,6.947937068614969,1968,6.947937068614969,3,6.532334292222349,2,6.947937068614969,0.6931471805599453,34900.0
7,3,24,1.0986122886681098,7.825644732219989,1990,7.109879463072272,4,6.336825731146441,3,7.148345743900068,1.0986122886681098,34900.0
5,2,19,1.0986122886681098,6.945051063725834,1974,6.945051063725834,2,6.068425588244111,2,6.945051063725834,0.6931471805599453,34900.0
6,2,19,1.0986122886681098,6.962243464266207,1973,6.951772164398911,4,6.297109319933935,3,6.962243464266207,0.6931471805599453,34900.0
8,3,21,1.0986122886681098,7.229113877793302,2004,7.229113877793302,4,6.293419278846481,3,7.229113877793302,1.0986122886681098,34900.0
8,3,21,1.0986122886681098,7.049254841255837,2006,7.040536390215956,4,6.184148890937483,3,7.049254841255837,1.0986122886681098,34900.0
8,3,21,1.0986122886681098,7.356279876550748,2006,7.321188556739478,4,6.1675164908883415,3,7.356279876550748,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.210079628170788,2006,7.210079628170788,5,6.1463292576688975,3,7.210079628170788,1.0986122886681098,34900.0
8,3,21,1.0986122886681098,7.346655163176539,2006,7.346655163176539,4,6.270988431858299,3,7.346655163176539,1.0986122886681098,34900.0
6,2,21,1.0986122886681098,7.31455283232408,1999,6.61338421837956,4,6.089044875446846,2,6.630683385642372,1.0986122886681098,34900.0
6,3,21,1.0986122886681098,7.361375428977347,2000,6.6293632534374485,4,6.089044875446846,3,6.646390514847729,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.214504414151143,1999,7.200424892944957,4,6.439350371100098,3,7.214504414151143,1.0986122886681098,34900.0
8,3,21,1.0986122886681098,7.6251071482389,2003,6.961296045910167,5,6.315358001522335,3,6.9782137426306985,1.0986122886681098,34900.0
8,3,21,1.0986122886681098,7.767687277186908,1998,7.107425474110705,5,7.00850518208228,3,7.107425474110705,1.0986122886681098,34900.0
8,3,24,1.0986122886681098,7.309881485824786,1994,7.309881485824786,4,6.171700597410915,3,7.309881485824786,0.6931471805599453,34900.0
7,3,24,1.0986122886681098,7.767687277186908,1980,7.602401335665818,4,6.304448802421981,3,7.767687277186908,1.0986122886681098,34900.0
8,3,24,1.0986122886681098,7.823245690685523,1981,7.808729306744399,4,6.517671272912275,3,7.823245690685523,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,7.050122520269059,1968,6.816735880594968,3,6.023447592961033,2,7.050122520269059,0.6931471805599453,34900.0
6,2,14,1.0986122886681098,7.788211557847076,1970,6.9167150203536085,3,6.3473892096560105,2,7.247080584585756,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,6.987490247000991,1969,6.881411303642535,4,6.175867270105761,2,6.987490247000991,0.6931471805599453,34900.0
6,2,14,1.0986122886681098,7.16703787691222,1968,7.16703787691222,4,6.270988431858299,2,7.16703787691222,0.6931471805599453,34900.0
7,2,14,1.0986122886681098,7.384610383176974,1972,7.025538314638521,3,6.246106765481563,3,7.384610383176974,1.0986122886681098,34900.0
7,2,14,1.0986122886681098,7.374629015218945,1993,7.374629015218945,4,6.159095388491933,3,7.374629015218945,1.0986122886681098,34900.0
7,3,14,1.0986122886681098,7.638198244285779,1993,7.046647277848756,4,6.161207321695077,3,6.9957661563048505,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,6.997595982981927,1966,6.997595982981927,3,6.184148890937483,2,6.997595982981927,1.0986122886681098,34900.0
6,2,14,0.6931471805599453,6.959398512133975,1963,6.959398512133975,3,5.7430031878094825,2,6.959398512133975,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.010311867307229,1967,6.856461984594587,3,5.733341276897746,3,7.010311867307229,0.6931471805599453,34900.0
4,2,12,1.3862943611198906,7.110696122978827,1964,0.0,0,6.274762021241939,2,7.110696122978827,1.0986122886681098,34900.0
5,2,12,1.0986122886681098,6.980075940561763,1956,6.796823718274855,3,5.983936280687191,3,6.980075940561763,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,7.080026499922591,1961,6.762729506931879,3,6.089044875446846,2,7.080026499922591,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,6.872128101338986,1961,6.872128101338986,3,6.665683717782408,2,6.872128101338986,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.796823718274855,1960,6.796823718274855,3,5.746203190540153,2,6.796823718274855,0.6931471805599453,34900.0
7,2,12,1.0986122886681098,7.090909822079984,1966,7.069023426578259,3,6.089044875446846,2,7.090909822079984,1.0986122886681098,34900.0
6,2,12,1.0986122886681098,6.949856455000773,1965,6.949856455000773,3,6.089044875446846,2,6.949856455000773,1.0986122886681098,34900.0
6,2,12,1.0986122886681098,7.675546002537848,1964,6.740519359606223,3,6.29156913955832,2,6.740519359606223,1.0986122886681098,34900.0
6,2,12,0.6931471805599453,7.226209010100671,1964,7.030857476116121,3,5.659482215759621,2,7.226209010100671,0.6931471805599453,34900.0
6,2,12,1.0986122886681098,7.410347097821024,1959,7.373374309910049,3,6.236369590203704,3,7.410347097821024,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,6.812345094177479,1940,6.71295620067707,3,6.240275845170769,2,6.812345094177479,0.6931471805599453,34900.0
3,1,3,0.0,6.502790045915623,1946,6.502790045915623,2,0.0,3,6.502790045915623,0.6931471805599453,34900.0
3,2,3,0.0,6.508769136971682,1945,5.916202062607435,3,0.0,1,6.093569770045136,0.6931471805599453,34900.0
5,2,3,0.6931471805599453,6.695798917058491,1958,6.695798917058491,3,5.733341276897746,2,6.695798917058491,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.048386408721883,1955,6.983789965258135,3,5.666426688112432,2,7.048386408721883,0.6931471805599453,34900.0
5,2,12,1.3862943611198906,7.353081920515432,1968,7.353081920515432,3,6.675823221634848,2,7.353081920515432,1.0986122886681098,34900.0
5,2,12,1.0986122886681098,7.155396301896734,1966,6.677083461247136,3,6.07073772800249,2,7.155396301896734,1.0986122886681098,34900.0
6,2,12,1.0986122886681098,7.134890851565884,1961,7.105786129481271,3,6.26530121273771,2,7.134890851565884,0.6931471805599453,34900.0
6,2,12,0.6931471805599453,6.842683282238422,1957,6.842683282238422,3,5.755742213586912,3,6.842683282238422,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.9167150203536085,1956,6.9167150203536085,3,5.733341276897746,1,6.9167150203536085,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,6.960347729101308,1963,6.960347729101308,3,6.541029999189903,3,6.960347729101308,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.0431599159883405,1960,7.0431599159883405,3,5.820082930352362,2,7.0431599159883405,0.6931471805599453,34900.0
6,2,12,1.0986122886681098,7.451241684987676,1957,7.194436851100335,3,6.142037405587356,2,7.451241684987676,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.827629234502852,1957,6.827629234502852,3,5.733341276897746,2,6.827629234502852,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.252762418053187,1955,7.094234845924755,3,5.739792912179234,2,7.252762418053187,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.104144092987527,1955,7.104144092987527,3,5.820082930352362,2,7.104144092987527,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.051855622955894,1953,6.762729506931879,3,5.820082930352362,4,7.051855622955894,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,7.353081920515432,1958,7.353081920515432,3,6.184148890937483,2,7.353081920515432,1.0986122886681098,34900.0
6,2,12,1.0986122886681098,6.855408798609928,1952,6.855408798609928,3,6.018593214496234,2,6.855408798609928,0.6931471805599453,34900.0
6,2,12,0.6931471805599453,6.947937068614969,1953,6.947937068614969,3,5.683579767338681,2,6.947937068614969,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.83087423464618,1956,6.83087423464618,3,5.53338948872752,3,6.83087423464618,0.6931471805599453,34900.0
4,2,12,0.6931471805599453,7.340186835320115,1955,7.0825485693553,3,5.8664680569332965,1,6.947937068614969,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.83087423464618,1955,6.828712071641684,3,5.968707559985366,2,6.83087423464618,0.6931471805599453,34900.0
4,2,12,0.6931471805599453,7.4073177104694174,1953,7.00850518208228,3,5.638354669333745,2,7.4073177104694174,0.6931471805599453,34900.0
5,2,17,0.6931471805599453,6.829793737512425,1952,6.829793737512425,3,6.042632833682381,2,6.829793737512425,0.6931471805599453,34900.0
4,3,17,0.0,7.342779189331845,1890,6.83087423464618,2,0.0,2,6.90875477931522,1.0986122886681098,34900.0
5,2,12,0.6931471805599453,7.455298485683291,1953,7.104144092987527,3,5.918893854273146,2,7.104144092987527,0.6931471805599453,34900.0
5,2,12,1.3862943611198906,8.034955024502159,1935,6.502790045915623,3,7.090909822079984,3,7.1770187659099,1.3862943611198906,34900.0
4,2,17,1.0986122886681098,7.156176637480615,1925,7.049254841255837,3,6.364750756851911,2,6.740519359606223,1.0986122886681098,34900.0
5,2,17,0.0,7.336285660021297,1895,6.602587892189336,4,0.0,3,6.62273632394984,0.6931471805599453,34900.0
7,2,12,0.6931471805599453,7.409741954080923,1963,6.587550014824796,3,5.6240175061873385,2,6.943122422819428,1.0986122886681098,34900.0
5,2,12,0.6931471805599453,6.790097235513905,1961,6.825460036255307,3,5.484796933490655,2,6.790097235513905,0.6931471805599453,34900.0
6,2,12,0.6931471805599453,6.859614903654202,1968,6.859614903654202,3,5.666426688112432,2,6.859614903654202,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.122059881629142,1950,6.762729506931879,3,5.8805329864007,2,7.122059881629142,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.947937068614969,1959,6.947937068614969,3,5.659482215759621,3,6.947937068614969,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.065613363597717,1958,7.065613363597717,3,5.82600010738045,2,7.065613363597717,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.125283091510712,1960,7.125283091510712,3,5.783825182329737,2,7.125283091510712,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.228388451573604,1960,7.228388451573604,3,5.863631175598097,2,7.228388451573604,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.83087423464618,1961,0.0,0,5.707110264748875,2,6.83087423464618,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.762729506931879,1962,6.762729506931879,3,5.68697535633982,2,6.762729506931879,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.842683282238422,1962,6.799055862058796,3,5.666426688112432,2,6.842683282238422,0.6931471805599453,34900.0
5,3,17,1.0986122886681098,6.8679744089702925,1926,6.746412128573375,3,6.3578422665081,2,6.8679744089702925,0.6931471805599453,34900.0
6,2,17,1.0986122886681098,7.167809184316444,1927,6.740519359606223,3,6.3578422665081,2,6.765038976780541,0.6931471805599453,34900.0
5,2,17,0.6931471805599453,6.930494765951626,1922,6.930494765951626,2,5.220355825078324,1,6.930494765951626,0.6931471805599453,34900.0
5,2,17,0.6931471805599453,6.875232087276577,1920,6.875232087276577,3,5.198497031265826,2,6.875232087276577,0.6931471805599453,34900.0
5,2,17,1.0986122886681098,6.9782137426306985,1940,6.695798917058491,3,5.940171252720432,2,6.9782137426306985,0.6931471805599453,34900.0
5,2,17,1.0986122886681098,7.069023426578259,1900,6.523562306149512,3,6.3578422665081,3,6.523562306149512,0.6931471805599453,34900.0
4,2,17,0.6931471805599453,7.040536390215956,1900,6.3473892096560105,2,5.53338948872752,2,6.635946555686647,0.6931471805599453,34900.0
4,2,17,1.0986122886681098,7.494986233950533,1900,6.98100574072173,3,5.83773044716594,2,7.053585727193677,1.0986122886681098,34900.0
8,3,17,1.0986122886681098,7.480428306074208,1910,6.587550014824796,3,6.705639094860003,3,6.813444599510896,1.0986122886681098,34900.0
6,2,17,0.6931471805599453,7.404279118037268,1927,6.591673732008658,3,5.926926025970411,2,6.818924065275521,0.6931471805599453,34900.0
5,2,17,1.0986122886681098,7.117205503164344,1910,6.424869023905388,3,6.175867270105761,2,6.424869023905388,0.6931471805599453,34900.0
6,2,17,1.0986122886681098,7.409136443920128,1910,6.831953565565855,4,6.150602768446279,2,6.899723107284872,1.0986122886681098,34900.0
5,2,17,0.6931471805599453,7.214504414151143,1930,6.533788837933344,3,5.820082930352362,3,6.533788837933344,0.6931471805599453,34900.0
7,2,17,1.0986122886681098,7.805882040228621,1879,6.709304340258298,3,6.3578422665081,2,7.180069874302796,1.0986122886681098,34900.0
4,2,17,0.6931471805599453,6.876264611890766,1956,0.0,0,5.805134968916488,2,6.876264611890766,0.6931471805599453,34900.0
